file_name,Start time,End time,End Depth mMD,Main - Sub Activity,State,Remark,Depth mMD,Depth mTVD,Sub Equip - Syst Class,Operation Downtime (min),Equipment Repaired,NER_Entities,Hybrid_Activity,Top_Keywords_TFIDF
15_9_19_A_1997_11_04.pdf,20:0,0:0,0.0,plug abandon - trip,ok,CLEARED RIG FLOR. MU CEMENTING STAND & TESTED TIW + LO-TORQ VALVES TO 345 BAR FOR 5 MINUTES. STAND SAME BA CK.,,,,,,"{""Depths"": [], ""Measurements"": [""345 bar""], ""Time"": [], ""Equipment"": []}",CEMENTING,"ld, jts, test tubing, torq, dst"
15_9_19_A_1997_11_05.pdf,0:0,06:0,140.0,plug abandon - trip,ok,"MU 7"" EZSV & TIH USING 3 1/2"" DP. 47 STANDS IN AT REPORT TIME.",,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",TRIPPING,"ezsv, spacer, tih, set, job"
15_9_19_A_1997_11_05.pdf,06:0,17:0,3818.0,plug abandon - trip,ok,"COMPLETED TIH WITH 7"" EZSV TO 3818 M.",,,,,,"{""Depths"": [""3818 m""], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",TRIPPING,"ezsv, spacer, tih, set, job"
15_9_19_A_1997_11_05.pdf,17:0,19:0,3818.0,plug abandon - mechanical plug,ok,SET EZSV Ø 3818M. SHEARED SLEVE W/18MT O/P; SET DOWN 18MT TO CONFIRM THAT EZSV WAS SET. STUNG OUT OF EZSV & TESTED EZSV TO 345 BAR FOR 15 MI NUTES. STING BACK INTO EZSV & CLOSED UPER ANULAR IN PREPARATION FOR SQUEZE JOB.,,,,,,"{""Depths"": [""3818m""], ""Measurements"": [""18mt"", ""345 bar""], ""Time"": [], ""Equipment"": []}",OTHER,"ezsv, spacer, tih, set, job"
15_9_19_A_1997_11_05.pdf,19:0,0:0,3818.0,plug abandon - squeze,fail,"WHILE TRANSFERING CEMENT SPACER TO CEMENT UNIT, 3,5 M3 OF SPACER WAS ACIDENTALY TRANSFERED TO ACTIVE SYSTEM. THE AMOUNT OF SPACER NE EDED FOR SQUEZE JOB NOW NOT AVAILABLE. REBUILT THE SPACER. NOTE:CIRCULATED MUD AT 450 LPM - 130 BAR - WHILE REBUILDING THE SPACER CIRCULATED TOTAL OF 1,2 X BTMS UP.",,,,,,"{""Depths"": [], ""Measurements"": [""130 bar"", ""450 lpm""], ""Time"": [], ""Equipment"": []}",CIRCULATION,"ezsv, spacer, tih, set, job"
15_9_19_A_1997_11_06.pdf,0:0,01:30,3818.0,plug abandon - squeze,fail,FINISHED RE-BUILDING CEMENT SPACER IN PREPARATION FOR SQUEZE JOB. HELD PRE-JOB SAFETY METING ON RIG FLOR WHILE SPACER WAS BEING WEIGH ED UP. CLOSED UPER ANULAR & PRESURED UP ON ANULUS TO 60 BAR IN PREPARATION FOR SQUEZE JOB.,,,,,,"{""Depths"": [], ""Measurements"": [""60 bar""], ""Time"": [], ""Equipment"": []}",CEMENTING,"ezsv, m3, spacer, uper anular, anular"
15_9_19_A_1997_11_06.pdf,01:30,03:30,3818.0,plug abandon - squeze,ok,"PERFORMED SQUEZE JOB - SQUEZING PERFS BELOW EZSV. PUMPED 3 M3 SPACER,4 M3 1,90SG CEMENT, 1,1 M3 SPACER & 7 M3 MUD;STUNG INTO EZSV & SQUEZED 3 M3 CEMENT BELOW - FINAL SQUEZE PRESURE = 192 BAR Ø ,3 M3 PER MIN. SQUEZED APROX. 1,67 M3 CEMENT INTO PERFS. SHUT-DOWN-PRES SURE HELD Ø 135 BAR. WT. DOWN ON EZSV DURING JOB:10 MT.",,,,,,"{""Depths"": [], ""Measurements"": [""10 mt"", ""192 bar"", ""135 bar""], ""Time"": [], ""Equipment"": []}",CEMENTING,"ezsv, m3, spacer, uper anular, anular"
15_9_19_A_1997_11_06.pdf,03:30,05:0,3605.0,plug abandon - cement plug,ok,STUNG OUT OF EZSV & BLED OF BACK-PRESURE FROM ANULUS. OPENED UPER ANULAR & SPOTED 1 M3 CEMENT ON TOP OF EZSV. POH TO 3605 M. TOC = PBTD = 3765 M.,,,,,,"{""Depths"": [""3765 m"", ""3605 m""], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",CEMENTING,"ezsv, m3, spacer, uper anular, anular"
15_9_19_A_1997_11_06.pdf,05:0,05:30,3605.0,plug abandon - circulating condi tioning,ok,"REVERSED OUT 1,5 X STRING VOLUME/670 LPM Ø 152 BAR. NO SPACER OR CEMENT IN RETURNS.",,,,,,"{""Depths"": [], ""Measurements"": [""152 bar"", ""670 lpm""], ""Time"": [], ""Equipment"": []}",CEMENTING,"ezsv, m3, spacer, uper anular, anular"
15_9_19_A_1997_11_06.pdf,05:30,06:0,3605.0,plug abandon - mechanical plug,ok,TESTED EZSV TO 345 BAR FOR 15 MINUTES USING UPR.,,,,,,"{""Depths"": [], ""Measurements"": [""345 bar""], ""Time"": [], ""Equipment"": []}",OTHER,"ezsv, m3, spacer, uper anular, anular"
15_9_19_A_1997_11_06.pdf,06:0,1:0,2325.0,plug abandon - trip,ok,"PUMPED SLUG & POH TO 2325 M ; LD 132 JTS. 3 1/2"" DP ON TOH.",,,,,,"{""Depths"": [""2325 m""], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",TRIPPING,"ezsv, m3, spacer, uper anular, anular"
15_9_19_A_1997_11_06.pdf,1:0,14:0,2325.0,plug abandon - circulating condi tioning,ok,"CIRCULATED & INCREASED MUD WT. TO 1,5 SG.",,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",CIRCULATION,"ezsv, m3, spacer, uper anular, anular"
15_9_19_A_1997_11_06.pdf,14:0,17:0,0.0,plug abandon - trip,ok,"PUMPED SLUG & COMPLETED POH WITH 7"" EZSV MECHANICAL SETING TOL.",,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",TRIPPING,"ezsv, m3, spacer, uper anular, anular"
15_9_19_A_1997_11_06.pdf,17:0,19:0,106.0,driling - bop ac tivities,ok,MU FMC SPRING-LOADED TOL & TIH TO WEAR BUSHING IN PREPARATION TO TEST BOPS.,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": [""bop""]}",TRIPPING,"ezsv, m3, spacer, uper anular, anular"
15_9_19_A_1997_11_06.pdf,19:0,2:0,106.0,driling - bop ac tivities,ok,TESTED BOPS ON YELOW POD - UPER ANULAR TESTED TO 20/241 BAR; LOWER ANULAR + PIPE RAMS + FAIL SAFE VALVES TESTED TO 20/345 BAR. FUNCTION TESTED BOPS ON BLUE POD.,,,,,,"{""Depths"": [], ""Measurements"": [""345 bar"", ""241 bar""], ""Time"": [], ""Equipment"": [""bop""]}",PRESSURE_TEST,"ezsv, m3, spacer, uper anular, anular"
15_9_19_A_1997_11_06.pdf,2:0,2:30,0.0,driling - bop ac tivities,ok,POH WITH SPRING-LOADED TOL.,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"ezsv, m3, spacer, uper anular, anular"
15_9_19_A_1997_11_06.pdf,2:30,23:0,0.0,interuption - m aintain,ok,"CHANGED SAVER SUB ON TOP DRIVE FROM 3 1/2"" IF TO 4 1/2"" IF.",,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"ezsv, m3, spacer, uper anular, anular"
15_9_19_A_1997_11_06.pdf,23:0,0:0,0.0,driling - bop ac tivities,ok,RU & STARTED TESTING SURFACE EQUIPMENT.,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",PRESSURE_TEST,"ezsv, m3, spacer, uper anular, anular"
15_9_19_A_1997_11_07.pdf,0:0,01:0,0.0,driling - bo p activities,ok,FINISHED TESTING 2 TOP DRIVE SAFETY VALVES + KELY HOSE TO 20/345 BAR. RD TESTING EQUIPMENT.,,,,,,"{""Depths"": [], ""Measurements"": [""345 bar""], ""Time"": [], ""Equipment"": []}",PRESSURE_TEST,"seal asy, asy, retrieve, seal, cuting"
15_9_19_A_1997_11_07.pdf,01:0,02:30,0.0,plug abando n - trip,ok,"REPLACED 1 BENT JOINT OF 3 1/2"" DP IN CEMENTING STAND & MOVED STAND IN DERICK + LD 1 STAND 3 1/2"" DP - TO ALOW ACES TO 3 1/2"" HWDP TO BE USED I N CUTING BHA.",,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",CEMENTING,"seal asy, asy, retrieve, seal, cuting"
15_9_19_A_1997_11_07.pdf,02:30,06:0,120.0,plug abando n - trip,ok,"MU BAKER 7"" CASING CUTING BHA + 3 1/2"" HWDP. TIH WITH BHA ON 3 1/2"" DP. 36 STANDS DP IN HOLE - AT APROX. 120 M - AT REPORT TIME.",,,,,,"{""Depths"": [""120 m""], ""Measurements"": [], ""Time"": [], ""Equipment"": [""casing""]}",TRIPPING,"seal asy, asy, retrieve, seal, cuting"
15_9_19_A_1997_11_07.pdf,06:0,10:0,275.0,plug abando n - trip,ok,CONTINUED RIH W/ CSG CUTING ASY. SPACED OUT WITH SWIVEL IN WELHEAD RECORDED PRESURE AND TORQUE READINGS. START CUT AT 275M.,,,,,,"{""Depths"": [""275m""], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",TRIPPING,"seal asy, asy, retrieve, seal, cuting"
15_9_19_A_1997_11_07.pdf,10:0,10:30,275.0,plug abando n - trip,ok,"CONT 7"" CSG CUT AND HAD 40 BAR PRESURE DROP AND SLIGHT LOS OF MUD. PULED ABOVE CUT AND OBSERVED WEL IN 15 MIN. TRIP TANK GAINED 0,5 M3 WI TH DECLINING RATE TO STEADY.",,,,,,"{""Depths"": [], ""Measurements"": [""40 bar""], ""Time"": [], ""Equipment"": []}",TRIPPING,"seal asy, asy, retrieve, seal, cuting"
15_9_19_A_1997_11_07.pdf,10:30,14:30,160.0,plug abando n - trip,ok,"PUMPED SLUG AND POH. FLOW CHECKED BELOW BOP, OK.",,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": [""bop""]}",TRIPPING,"seal asy, asy, retrieve, seal, cuting"
15_9_19_A_1997_11_07.pdf,14:30,16:0,0.0,plug abando n - trip,ok,"LAID DOWN 15 JT 3 1/2"" HWDP AND CSG CUTER ASY.",,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"seal asy, asy, retrieve, seal, cuting"
15_9_19_A_1997_11_07.pdf,16:0,18:0,0.0,plug abando n - other,ok,MADE UP SPRING ACTUATED TOL AND RETRIEVED WEAR BUSHING.,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"seal asy, asy, retrieve, seal, cuting"
15_9_19_A_1997_11_07.pdf,18:0,2:0,0.0,plug abando n - cut,fail,"MADE UP FMC SPRING LOADED TOL AND ATEMPTED TO RETRIEVE SEAL ASY WITH 15 TON DOWN WT AND 270 DNM TORQUE. FLOW CHECKED AND PUMPED BT M UP OVER CHOKE. POH, DID NOT RETRIEVE SEAL ASY. RIH AND ATEMPT TO RETRIEVE SEAL ASY WITHOUT SUCES.",,,,,,"{""Depths"": [], ""Measurements"": [""15 ton""], ""Time"": [], ""Equipment"": []}",TRIPPING,"seal asy, asy, retrieve, seal, cuting"
15_9_19_A_1997_11_07.pdf,2:0,0:0,0.0,plug abando n - cut,fail,MADE UP RUBER NOSE JET SUB AND RIH TO SEAL ASY AND WASH WELHEAD WITH 150 L/MIN AND 103 BAR. POH.,,,,,,"{""Depths"": [], ""Measurements"": [""103 bar""], ""Time"": [], ""Equipment"": []}",TRIPPING,"seal asy, asy, retrieve, seal, cuting"
15_9_19_A_1997_11_08.pdf,0:0,01:30,0.0,plug abandon - cut,fail,"RIH AND ATEMPT TO ENGAGE SEAL ASY, NO GO. POH.",,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",TRIPPING,"csg, asy, spear, seal asy, laid"
15_9_19_A_1997_11_08.pdf,01:30,02:30,0.0,plug abandon - cut,fail,MODEFIED SPRING LOADED TOL BY REMOVING LATCH LUGS AND GRIND OF 4 M. REDRESED SAME.,,,,,,"{""Depths"": [""4 m""], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"csg, asy, spear, seal asy, laid"
15_9_19_A_1997_11_08.pdf,02:30,04:0,0.0,plug abandon - cut,ok,"RIH AND ENGAGED SEAL ASY. SET DOWN 5 TON, CLOSE L/ANULAR FOR SUPORT AND APLIED 600 DNM TORQUE, SET DOWN TO 14 TON DOWN WT AND PICKED UP NO INDICATION OF OVER PUL. CHECKED FOR FLOW, OPEN ANULAR AND POH. LAID DOWN SEAL ASY AND RETRIEVING TOL.",,,,,,"{""Depths"": [], ""Measurements"": [""5 ton"", ""14 ton""], ""Time"": [], ""Equipment"": []}",TRIPPING,"csg, asy, spear, seal asy, laid"
15_9_19_A_1997_11_08.pdf,04:0,06:0,106.0,plug abandon - cut,ok,"MADE UP 7"" CSG SPEAR/PACKOF ASY AND RIH TO WELHEAD.",,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",TRIPPING,"csg, asy, spear, seal asy, laid"
15_9_19_A_1997_11_08.pdf,06:0,06:30,105.0,plug abandon - cut,ok,"ENGAGED SPEAR IN 7"" CSG AND PULED CSG FRE WITH 10 TON OVER PUL FLOW CHECKED WEL, WEL STATIC.",,,,,,"{""Depths"": [], ""Measurements"": [""10 ton""], ""Time"": [], ""Equipment"": []}",OTHER,"csg, asy, spear, seal asy, laid"
15_9_19_A_1997_11_08.pdf,06:30,07:30,2169.0,plug abandon - cut,ok,"POH WITH 7"" CSG. RELEASED CSG SPEAR AND RACKED BACK IN DERICK.",,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"csg, asy, spear, seal asy, laid"
15_9_19_A_1997_11_08.pdf,07:30,09:0,2169.0,plug abandon - cut,ok,"RIG UP 7"" CSG HANDLING EQUIPMENT.",,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",MAINTENANCE_REPAIR,"csg, asy, spear, seal asy, laid"
15_9_19_A_1997_11_08.pdf,09:0,20:0,0.0,plug abandon - cut,ok,"POH AND LAID DOWN 179 JT 7"" CSG.",,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"csg, asy, spear, seal asy, laid"
15_9_19_A_1997_11_08.pdf,20:0,21:30,0.0,plug abandon - cut,ok,RIGED DOWN CSG HANDLING EQUIPMENT AND CLEARED DRILFLOR.,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"csg, asy, spear, seal asy, laid"
15_9_19_A_1997_11_08.pdf,21:30,2:0,0.0,plug abandon - cut,ok,LAID DOWN CSG SPEAR ASY.,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"csg, asy, spear, seal asy, laid"
15_9_19_A_1997_11_08.pdf,2:0,0:0,106.0,plug abandon - cut,ok,"MADE UP WEAR BUSHING RUNING TOL, SET 10 3/4"" WEAR BUSHING IN WELHEAD. LAID DOWN RUNING TOL.",,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"csg, asy, spear, seal asy, laid"
15_9_19_A_1997_11_09.pdf,0:0,04:30,210.0,plug abandon - trip,ok,"MADE UP MULESHOE ON 3 1/2"" DP AND RIH TO 210M. BROKE CIRC AND GOT 12% GAS IN RETURN AT START OF CIRCULATION.",,,,,,"{""Depths"": [""210m""], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",TRIPPING,"cmt, gas, circ, checked wel, wel static"
15_9_19_A_1997_11_09.pdf,04:30,06:0,210.0,plug abandon - trip,ok,"FLOW CHECKED WEL, STATIC CONDITION. START CIRC 10 MIN AND GOT 38% GAS IN RETURNS. CLOSE ANULAR AND INVESTIGATED FROZEN DP PRE SURE GAUGE ON CHOKE PANEL. STARTED TO CIRC BTMS UP WITH OPEN CHOKE.",,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",CIRCULATION,"cmt, gas, circ, checked wel, wel static"
15_9_19_A_1997_11_09.pdf,06:0,09:0,210.0,plug abandon - trip,ok,CONTINUED CIRCULATION THROUG OPEN CHOKE. GAS READING DECLINED TO 9% OPENED WEL AND CIRC LONG WAY UNTIL GAS STABILIZED AGAIN AT 9%.,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",CIRCULATION,"cmt, gas, circ, checked wel, wel static"
15_9_19_A_1997_11_09.pdf,09:0,10:0,2425.0,plug abandon - trip,ok,CONTINUED RIH TO 2425M. WASHED SECTION FROM 205M TO 275M PRIOR TO SET CMT PLUG.,,,,,,"{""Depths"": [""275m"", ""2425m"", ""205m""], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",TRIPPING,"cmt, gas, circ, checked wel, wel static"
15_9_19_A_1997_11_09.pdf,10:0,12:30,2425.0,plug abandon - circulati ng conditioning,ok,"CIRCULATED AND CONDITION MUD 1,5 TIMES HOLE VOLUME. FLOW CHECKED, WEL STATIC.",,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",CIRCULATION,"cmt, gas, circ, checked wel, wel static"
15_9_19_A_1997_11_09.pdf,12:30,13:0,2425.0,plug abandon - cement plug,ok,PUMPED 2 M3 HI-VIS PIL AND DISPLACED TO 2325M.,,,,,,"{""Depths"": [""2325m""], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",CIRCULATION,"cmt, gas, circ, checked wel, wel static"
15_9_19_A_1997_11_09.pdf,13:0,13:30,2325.0,plug abandon - trip,ok,POH TO 2325M. MADE UP CMT STAND W/VALVES AND CMT LINE.,,,,,,"{""Depths"": [""2325m""], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",CEMENTING,"cmt, gas, circ, checked wel, wel static"
15_9_19_A_1997_11_09.pdf,13:30,14:0,2325.0,plug abandon - cement plug,ok,"PUMPED 5,9 M3 SPACER WITH RIG PUMP AND TESTED CMT LINE TO 20 BAR.",,,,,,"{""Depths"": [], ""Measurements"": [""20 bar""], ""Time"": [], ""Equipment"": []}",CEMENTING,"cmt, gas, circ, checked wel, wel static"
15_9_19_A_1997_11_09.pdf,14:0,15:30,2325.0,plug abandon - cement plug,ok,"MIX AND PUMPED 5,4 M3 1,95 SG CMT SLURY. DISPLACED WITH 6,5 M3 MUD TO SET PLUG. ESTIMATED TOC 205M. ROTATED STRING WITH 70 RPM D URING JOB.",,,,,,"{""Depths"": [""205m""], ""Measurements"": [""70 rpm""], ""Time"": [], ""Equipment"": []}",CEMENTING,"cmt, gas, circ, checked wel, wel static"
15_9_19_A_1997_11_09.pdf,15:30,16:0,205.0,plug abandon - trip,ok,POH TO 205M.,,,,,,"{""Depths"": [""205m""], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"cmt, gas, circ, checked wel, wel static"
15_9_19_A_1997_11_09.pdf,16:0,17:30,205.0,plug abandon - cement plug,ok,"REVERSE OUT 1,2 TIMES PIPE VOLUME, NO CMT/SPACER OBSERVED. FLOW CHECKED, WEL STATIC.",,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",CEMENTING,"cmt, gas, circ, checked wel, wel static"
15_9_19_A_1997_11_09.pdf,17:30,19:0,2170.0,plug abandon - circulati ng conditioning,ok,"RACKED BACK CMT STAND AND POH TO 2170M. CIRCULATED BTMS UP. MAX GAS 12%, DECLINED TO 2% AT END OF CIRULATION.",,,,,,"{""Depths"": [""2170m""], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",CIRCULATION,"cmt, gas, circ, checked wel, wel static"
15_9_19_A_1997_11_09.pdf,19:0,21:0,1387.0,plug abandon - trip,ok,PUMPED SLUG AND POH TO 1387M.,,,,,,"{""Depths"": [""1387m""], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",TRIPPING,"cmt, gas, circ, checked wel, wel static"
15_9_19_A_1997_11_09.pdf,21:0,0:0,450.0,plug abandon - trip,ok,"LAID DOWN 3 1/2"" DP.",,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"cmt, gas, circ, checked wel, wel static"
15_9_19_A_1997_11_10.pdf,0:0,02:30,0.0,plug abandon - tri p,ok,"CONTINUED LAY DOWN 3 1/2"" DP. TOTAL 147 JT. RIG DOWN 3 1/2"" HANDLING EQUIPMENT.",,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"jt, rts, lay, total, laid"
15_9_19_A_1997_11_10.pdf,02:30,06:0,0.0,plug abandon - tri p,ok,"LAID DOWN CMT STAND. RIH AND LAID DOWN 4 3/4"" DC. TOTAL 16 JT AT REPORT TIME.",,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",TRIPPING,"jt, rts, lay, total, laid"
15_9_19_A_1997_11_10.pdf,06:0,07:30,0.0,plug abandon - tri p,ok,"CONTINUED TO LAY DOWN EXCES 4 3/4"" DC'S, TOTAL 27 JT, CSG SCRAPER,BIT AND 3 JT 5"" DP DUE TO WASHED OUT JT.",,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": [""bit""]}",OTHER,"jt, rts, lay, total, laid"
15_9_19_A_1997_11_10.pdf,07:30,20:0,2065.0,plug abandon - ot her,ok,"MADE UP RTS TOL AND RIH. START TO GET RESISTANCE AT 2070M, PULED BACK TO 2065M AND SET RTS. TEST 9 5/8"" CSG WITH 180 BAR, OK. POH AND LAID DOWN RTS.",,,,,,"{""Depths"": [""2065m"", ""2070m""], ""Measurements"": [""180 bar""], ""Time"": [], ""Equipment"": []}",TRIPPING,"jt, rts, lay, total, laid"
15_9_19_A_1997_11_10.pdf,20:0,2:0,0.0,driling - other,ok,SLIP AND CUT DRILING LINE AND PRECAUTIONARY CHANGE WASH PIPE ON TOP DRIVE. TRANSFERED RIG TO WEL 15/9-19B AT 20 HRS.,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [""20 hrs""], ""Equipment"": []}",MAINTENANCE_REPAIR,"jt, rts, lay, total, laid"
15_9_19_BT2_1997_12_06.pdf,15:0,0:0,3021.0,interuption - fish,fail,"KICKED-OF/SIDETRACKED 8 1/2"" HOLE - DRILED FROM 291 - 3021 M. BOSTING RISER CLEAN EVERY 3 HOURS WHILE DRILING .",,,,,,"{""Depths"": [""3021 m""], ""Measurements"": [], ""Time"": [""3 hours""], ""Equipment"": []}",TRIPPING,"hours, clean, riser, driled, driling"
15_9_19_BT2_1997_12_07.pdf,0:0,03:30,3021.0,interuption - fish,fail,"CIRCULATED UNTIL SHAKERS CLEANED-UP; BOSTED RISER CONSTANTLY FOR 2,5 HOURS. CAVINGS RETURNING TO SURFACE TOWARDS LAST PART OF CIRCULATION.",,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [""5 hours""], ""Equipment"": []}",CIRCULATION,"hours, bosted riser, bosted, riser, drag"
15_9_19_BT2_1997_12_07.pdf,03:30,06:0,3042.0,interuption - fish,fail,DRILED FROM 3021 - 3042 M.,,,,,,"{""Depths"": [""3042 m""], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"hours, bosted riser, bosted, riser, drag"
15_9_19_BT2_1997_12_07.pdf,06:0,17:0,3152.0,interuption - fish,fail,"DRILED 8 1/2"" HOLE FROM 3042 - 3152 M. BOSTING RISER EVERY 3 HOURS WHILE DRILING.",,,,,,"{""Depths"": [""3152 m""], ""Measurements"": [], ""Time"": [""3 hours""], ""Equipment"": []}",TRIPPING,"hours, bosted riser, bosted, riser, drag"
15_9_19_BT2_1997_12_07.pdf,17:0,19:0,3152.0,interuption - fish,fail,CIRC. BOTOMS UP & BOSTED RISER IN PREPARATION FOR TOH.,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",CIRCULATION,"hours, bosted riser, bosted, riser, drag"
15_9_19_BT2_1997_12_07.pdf,19:0,0:0,60.0,interuption - fish,fail,POH FOR BIT CHANGE. NOTE: EXCESIVE DRAG FROM 2930 - 2825M;MAXIMUM DRAG = 30 MT/KOP=291M.,,,,,,"{""Depths"": [""291m"", ""2825m""], ""Measurements"": [""30 mt""], ""Time"": [], ""Equipment"": [""bit""]}",OTHER,"hours, bosted riser, bosted, riser, drag"
15_9_19_BT2_1997_12_08.pdf,0:0,01:0,0.0,interuption - fish,fail,FINISHED POH. BREAK-OF BIT. CHECKED MOTOR-OK;CHECKED MWD SCREN-OK.,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": [""bit""]}",OTHER,"preparation, circulated botoms, botoms, motor, minutes"
15_9_19_BT2_1997_12_08.pdf,01:0,06:0,240.0,interuption - fish,fail,"MU NEW 8 1/2"" BUTON BIT & FUNCTION TESTED MOTOR & MWD. SERVICED TDS WHILE CHECKING MOTOR/MWD'S SCRIBE LINE. COMPLETED MU B HA & RIH TO DRIL AHEAD.",,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": [""tds"", ""bit""]}",TRIPPING,"preparation, circulated botoms, botoms, motor, minutes"
15_9_19_BT2_1997_12_08.pdf,06:0,06:30,2687.0,interuption - fish,fail,"CONTINUED TO RIH WITH NEW 8 1/2"" BIT TO 2687 M; TOK 15MT WEIGHT.",,,,,,"{""Depths"": [""2687 m""], ""Measurements"": [""15mt""], ""Time"": [], ""Equipment"": [""bit""]}",TRIPPING,"preparation, circulated botoms, botoms, motor, minutes"
15_9_19_BT2_1997_12_08.pdf,06:30,10:0,3152.0,interuption - fish,fail,WASHED/REAMED FROM 2687 - 3152 M/TD.,,,,,,"{""Depths"": [""3152 m""], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",OTHER,"preparation, circulated botoms, botoms, motor, minutes"
15_9_19_BT2_1997_12_08.pdf,10:0,18:0,320.0,interuption - fish,fail,"DRILED 8 1/2"" DIRECTIONAL HOLE FROM 3152 - 320 M; 10 M INTO TY FORMATION. BOSTED RISER CONSTANTLY Ø 10 SPM WHILE DRILING. ROT ATED DRILSTRING DURING ENTIRE INTERVAL.",,,,,,"{""Depths"": [""10 m"", ""320 m""], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",DRILLING,"preparation, circulated botoms, botoms, motor, minutes"
15_9_19_BT2_1997_12_08.pdf,18:0,19:30,320.0,driling - circulating co nditioning,ok,CIRCULATED BOTOMS UP IN PREPARATION FOR TOH; CONSTANTLY BOSTING RISER - CUTINGS STIL COMING ACROS SHAKERS. TOK TORQU E & WEIGHT READINGS FOR NODECO HANGER REPS.,,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",CIRCULATION,"preparation, circulated botoms, botoms, motor, minutes"
15_9_19_BT2_1997_12_08.pdf,19:30,20:0,320.0,interuption - wel cont rol,fail,"FLOW-CHECKED HOLE IN PREPARATION TO POH - 0,95 M3 MUD BACK TO TRIP TANK IN 30 MINUTES. HOLE DIDN'T STOP FLOWING.",,,,,,"{""Depths"": [], ""Measurements"": [], ""Time"": [], ""Equipment"": []}",TRIPPING,"preparation, circulated botoms, botoms, motor, minutes"
