file_name,Start time,End time,End Depth mMD,Main - Sub Activity,State,Remark,Depth mMD,Depth mTVD,Sub Equip - Syst Class,Operation Downtime (min),Equipment Repaired
15_9_F_10_2009_04_19.pdf,09:0,12:30,0,driling - bop/ welhead equip ment,ok,Brought 2 x tension cylinders from Weatherdeck to Centralizer deck. Mounted tension cylinders on Centralizer deck. Meanwhile prepared for runing HPDR. Notice given to start prod uction at 09:15. Started production in adjacent wels at 13:30.,,,,,
15_9_F_10_2009_04_19.pdf,12:30,16:30,0,driling - bop/ welhead equip ment,ok,Riged up for runing HPDR. Brought riser spider to drilflor and hoked up same. Brought tensioning equipment to drilflor. Meanwhile cleaned pits for reception of OBM.,,,,,
15_9_F_10_2009_04_19.pdf,16:30,16:45,0,driling - bop/ welhead equip ment,ok,Held tolbox talk for picking up HPDR.,,,,,
15_9_F_10_2009_04_19.pdf,16:45,17:30,0,driling - bop/ welhead equip ment,ok,"Brought TBC / double ""A"" from Cantilever to drilflor by simultaneous lift by deck crane and TDS. Retracted TDS and set down TBC on drilfor.",,,,,
15_9_F_10_2009_04_19.pdf,17:30,21:0,0,driling - bop/ welhead equip ment,ok,Function tested and performed pre-operational checks on TBC acording to Vetco procedure. Brought boat colision stol from drilflor to Centralizer deck. Instaled RLGF on welhea d using aft crane and ROV. Verified production shut in of adjacent wels at 18:50.,,,,,
15_9_F_10_2009_04_19.pdf,21:0,21:30,23,driling - bop/ welhead equip ment,ok,"Ran TBC / double ""A"" through monpol, Weatherdeck and XMT deck and hung of in spider.",,,,,
15_9_F_10_2009_04_19.pdf,21:30,2:15,23,driling - bop/ welhead equip ment,ok,"Brought double ""B"" from Cantilever to drilflor by simultaneous lift by deck crane and TDS. Removed handling flange type C from TBC /double ""A"". Landed double ""B"" onto double ""A"" .",,,,,
15_9_F_10_2009_04_19.pdf,2:15,0:0,23,driling - bop/ welhead equip ment,ok,Made up riser flange using bolt tensioner tol.,,,,,
15_9_F_10_2009_04_20.pdf,0:0,01:15,23,driling - bop/w elhead equipm ent,ok,Tested flange to 300 psi with handpump. Instaled bolt caps and fairings on flange.,,,,,
15_9_F_10_2009_04_20.pdf,01:15,02:30,34,driling - bop/w elhead equipm ent,ok,RIH with HPDR and located TBC on Centralizer deck. Ran guidewires. Caught guidewires through wel slot and threaded same through ROV hoks above HPDR riser. Ran 6T tuger /guidewire to seabed and atached same. Ran 10T tuger/guidewire to sealevel.,,,,,
15_9_F_10_2009_04_20.pdf,02:30,03:0,52,driling - bop/w elhead equipm ent,ok,Ran HPDR riser to 52 m MD and hung of in spider.,,,,,
15_9_F_10_2009_04_20.pdf,03:0,03:45,52,driling - bop/w elhead equipm ent,ok,"Brought double ""C"" from Cantilever to drilflor by simultaneous lift by deck crane and TDS. Removed handling flange on double ""B"". Inspected and refurbished flanges.",,,,,
15_9_F_10_2009_04_20.pdf,03:45,05:30,52,driling - bop/w elhead equipm ent,ok,"Landed double ""C"" onto double ""B"". Made up riser flange using bolt tensioner tol. Tested flange to 300 psi with handpump.",,,,,
15_9_F_10_2009_04_20.pdf,05:30,06:0,82,driling - bop/w elhead equipm ent,ok,Instaled bolt caps and fairings. Ran HPDR to 82 m MD and hung of in spider.,,,,,
15_9_F_10_2009_04_20.pdf,06:0,06:45,82,driling - bop/w elhead equipm ent,ok,"Brought double ""D"" to drilflor by simultaneous lift by deck crane and TDS. Removed handling flange type ""C"" from double ""C"". Cleaned and refurbished flanges. Landed double ""D"" onto double ""C"".",,,,,
15_9_F_10_2009_04_20.pdf,06:45,08:15,82,driling - bop/w elhead equipm ent,ok,Made up riser flange using bolt tensioner tols.,,,,,
15_9_F_10_2009_04_20.pdf,08:15,08:45,82,driling - bop/w elhead equipm ent,ok,Instaled bolt caps and fairings.,,,,,
15_9_F_10_2009_04_20.pdf,08:45,09:0,105,driling - bop/w elhead equipm ent,ok,Ran HPDR from 82 m to 105 m MD.,,,,,
15_9_F_10_2009_04_20.pdf,09:0,09:45,105,driling - bop/w elhead equipm ent,ok,"Brought BOP/tension joint double ""E"" to drilflor by simultaneous lift by deck crane and TDS. Removed handling flange type ""C"" from double ""D"". Cleaned and refurbished flanges. L anded double ""E"" onto double ""D"".",,,,,
15_9_F_10_2009_04_20.pdf,09:45,1:30,105,driling - bop/w elhead equipm ent,ok,Made up riser flange using bolt tensioner tols. Instaled bolt caps and fairings.,,,,,
15_9_F_10_2009_04_20.pdf,1:30,12:45,105,driling - bop/w elhead equipm ent,ok,Riged tugers for removing riser spider. Split and removed riser spider.,,,,,
15_9_F_10_2009_04_20.pdf,12:45,13:45,130,driling - bop/w elhead equipm ent,ok,Ran HPDR from 105 m to 130 m MD. Instaled outer ring and master bushing in rotary.,,,,,
15_9_F_10_2009_04_20.pdf,13:45,14:0,130,driling - bop/w elhead equipm ent,ok,"Made up stand of 5 1/2"" HWDP to TDS and Claxton tol.",,,,,
15_9_F_10_2009_04_20.pdf,14:0,14:30,139,driling - bop/w elhead equipm ent,ok,Run in with HPDR and stabed TBC into RLGF. Observed VX ring out of position. Used ROV arm to push VX ring in corect position. Verified corect orientation of valve panel on TB C. Observed suficient conector swalow over welhead in RLGF window.,,,,,
15_9_F_10_2009_04_20.pdf,14:30,16:0,139,driling - bop/w elhead equipm ent,ok,Re aranged RLGF slings. Split RLGF and removed by ROV. Meanwhile prepared to instal hatches and built scafolding.,,,,,
15_9_F_10_2009_04_20.pdf,16:0,17:0,140,driling - bop/w elhead equipm ent,ok,"Landed TBC on 18 3/4"" welhead, set dwon 15 mT on welhead. Ran hotstab and engaged same in TBC receptacle. Locked TBC by aplying 300 psi. Isued intruction to start up ad jacent wels at 17:0.",,,,,
15_9_F_10_2009_04_20.pdf,17:0,19:30,0,driling - bop/w elhead equipm ent,ok,"Tok 15 MT overpul, i.e. 140 MT on block to test tie-back conector - ok. Instaled hathces on Weatherdeck. built scafolding on Weatherdeck to aces Claxton tol.",,,,,
15_9_F_10_2009_04_20.pdf,19:30,21:0,0,driling - casin g,ok,Held tolbox talk for presure test. Lined up cement unit to pump down string. Toped up HPDR with 8 m3 seawater. Instataled weco cap on Calxton tol.,,,,,
15_9_F_10_2009_04_20.pdf,21:0,2:0,0,driling - casin g,ok,"Presure tested HPDR and 20"" casing to 20/195 bar 5/10 min - ok. volume pumped and bled back 2850 liter. Maintained 140 MT block weight when presuring up and bleding of. O bserved suden jump in block weight (10 MT) when presuring up. Investigated and found that plug of cement had ben released through the 30"" conductor cementing ports (observ ed by ROV).",,,,,
15_9_F_10_2009_04_20.pdf,2:0,0:0,0,driling - bop/w elhead equipm ent,ok,"Instaled centralizers, plastic and bras bushings in Centralizer deck. Meanwhile released BOP NT-2 conector from stump.",,,,,
15_9_F_10_2009_04_20.pdf,0:0,,,,,"Lose link tilt clamps, neded tightening.",497,,pipe handling equ syst - elevator,0,0:0
15_9_F_10_2009_04_21.pdf,0:0,01:30,0,driling - bop/welhead equipme nt,ok,Instaled boat colision stol at Centralizer deck. Instaled and aligned contact ring. Meanwhile released BOP NT-2 conector from stump.,,,,,
15_9_F_10_2009_04_21.pdf,01:30,03:0,0,driling - bop/welhead equipme nt,ok,Hoked up hydraulics to tension cylinders on Centralizer deck.,,,,,
15_9_F_10_2009_04_21.pdf,03:0,06:0,0,driling - bop/welhead equipme nt,ok,Instaled tensioning asembly half hubs. Oriented half hubs. Made up half hubs to tension ring. Ran tension cylinders and coupled 2 ea to tensioning asembly.,,,,,
15_9_F_10_2009_04_21.pdf,06:0,07:0,0,driling - bop/welhead equipme nt,ok,"Coupled 2 ea tension cylinders to tensioning asembly. Transfered tension from block to tensioning cylinders. Aplied 90 bar on tension cylinders, i.e. 150 MT tension.",,,,,
15_9_F_10_2009_04_21.pdf,07:0,07:15,0,driling - bop/welhead equipme nt,ok,Held tolbox talk for releasing Claxton tol.,,,,,
15_9_F_10_2009_04_21.pdf,07:15,08:30,0,driling - bop/welhead equipme nt,ok,Broke studs on Claxton tol using J-gun. Puled out Claxton tol and laid out same.,,,,,
15_9_F_10_2009_04_21.pdf,08:30,10:30,0,driling - bop/welhead equipme nt,ok,Modified scafolding on Weatherdeck for skiding BOP. Meanwhile retrieved RLGF from seabed using port crane asisted by ROV. Retrieved 10MT guidewire/tuger.,,,,,
15_9_F_10_2009_04_21.pdf,10:30,14:0,0,driling - bop/welhead equipme nt,ok,"Moved BOP to welcenter, landed BOP on HPDR and started nipling up NT-2 conector. Made up swadge to TDS and tested uper/lower IBOP and kely hose - ok.",,,,,
15_9_F_10_2009_04_21.pdf,14:0,16:0,0,driling - bop/welhead equipme nt,ok,Instaled bel niple and diverter.,,,,,
15_9_F_10_2009_04_21.pdf,16:0,17:0,0,interuption - maintain,ok,Got problems with HPU due to overheating of hydraulic oil. Reverted to planed maintenance activity on TDS. Changed springs on centralizer bearing and die carier. M eanwhile alowed hydraulic oil on HPU to col.,,,,,
15_9_F_10_2009_04_21.pdf,17:0,20:0,140,driling - casing,ok,Made up puling tol for nominal seat protector. RIH with NSP puling tol from surface to 140 m MD. Latched onto NPS and puled fre with 10 MT overpul. Filed BOP with seawater. POH with NSP from 140 m MD to surface. Set back RT with NSP.,,,,,
15_9_F_10_2009_04_21.pdf,20:0,21:45,140,driling - casing,ok,"Picked up and made up 18 3/4"" BOP test plug. RIH with test plug and landed same in welhead at 140 m MD.",,,,,
15_9_F_10_2009_04_21.pdf,21:45,2:30,140,driling - bop activities,ok,Lined up cement unit and flushed line to trip tank. Lined up to BOP. Closed UPR. Tested BOP conector to 20/345 bar 5/10 min - ok. Volume pumped and bled back 450 liters.,,,,,
15_9_F_10_2009_04_21.pdf,2:30,23:30,140,interuption - maintain,ok,As part of planed maintenance ; changed 1 die block on TDS to slimer type.,,,,,
15_9_F_10_2009_04_21.pdf,23:30,0:0,0,driling - casing,ok,"Picked up and made up RT/NSP and made up to stand of 5 1/2"" DP.",,,,,
15_9_F_10_2009_04_22.pdf,0:0,01:30,140,driling - casing,ok,RIH with NSP to 140 m MD and set acording to Vetco instructions.,,,,,
15_9_F_10_2009_04_22.pdf,01:30,02:15,0,driling - casing,ok,POH with NSP RT from 140 m MD to surface. Broke and laid down RT.,,,,,
15_9_F_10_2009_04_22.pdf,02:15,02:30,0,driling - trip,ok,"Held tolbox talk for making up 17 1/2"" driling BHA.",,,,,
15_9_F_10_2009_04_22.pdf,02:30,05:30,5,driling - trip,ok,"Made up 17 1/2"" driling BHA comprising of 17 1/2"" bit/PDX5/stab, Powerpulse, ARC, 17"" NM stab and stand of 9 1/2"" NMDC. Made up x-over to DC.",,,,,
15_9_F_10_2009_04_22.pdf,05:30,06:0,5,driling - trip,ok,"Picked up stand of 8,25"" DC. Broke and laid out 8,25"" DC singles for onshore inspection.",,,,,
15_9_F_10_2009_04_22.pdf,06:0,08:15,5,driling - trip,ok,"Broke and laid out 8,25"" DC singles. Ran stand of 8,25"" DC, broke and laid out 2 singels.",,,,,
15_9_F_10_2009_04_22.pdf,08:15,10:30,15,driling - trip,ok,"Picked up and made up 2 x 8,25"" DC and jar. Picked up and made up 2x8,25"" DC and intensifier.",,,,,
15_9_F_10_2009_04_22.pdf,10:30,10:45,15,driling - dril,ok,Removed master bushing and instaled PS-21 slips.,,,,,
15_9_F_10_2009_04_22.pdf,10:45,1:30,15,interuption - other,ok,Found sheared bolt on actuator for PS-21. Removed PS-21 for repairs. Instaled master bushing. Repaired PS-21 slips.,,,,,
15_9_F_10_2009_04_22.pdf,1:30,1:45,194,driling - dril,ok,"RIH with 17 1/2"" driling BHA on 5 1/2"" DP from 15 m to 194 m MD. Used manual slips. Meanwhile repaired PS-21 slips.",,,,,
15_9_F_10_2009_04_22.pdf,1:45,13:0,194,interuption - maint ain,ok,Isolated TDS for maintenance. Changed out TDS centralizer bushings. Changed die cariers on TDS torque wrench.,,,,,
15_9_F_10_2009_04_22.pdf,13:0,13:15,194,interuption - other,ok,Removed masterbushing and instaled PS-21 slips.,,,,,
15_9_F_10_2009_04_22.pdf,13:15,15:0,100,driling - dril,ok,"RIH with 17 1/2"" driling BHA on 5 1/2"" DP from 194 m to 100 m MD.",,,,,
15_9_F_10_2009_04_22.pdf,15:0,15:45,100,driling - dril,ok,Filed drilstring with SW. Tested MWD - ok.,,,,,
15_9_F_10_2009_04_22.pdf,15:45,16:45,1323,driling - dril,ok,"RIH with 17 1/2"" driling BHA on 5 1/2"" DP from 100 m to 1323 m MD.",,,,,
15_9_F_10_2009_04_22.pdf,16:45,17:30,1323,driling - dril,ok,Performed choke dril.,,,,,
15_9_F_10_2009_04_22.pdf,17:30,17:45,1323,driling - dril,ok,"Held tolbox talk for driling ahead and dispalcing to 1,40 SG OBM.",,,,,
15_9_F_10_2009_04_22.pdf,17:45,19:0,1359,driling - dril,ok,Washed down from 1323 m and taged top of cement/plugs at 1359 m MD. Parameters : Flow 320 lpm / SP 64 bar / 30 RPM / Torque 10-13 kNm.,,,,,
15_9_F_10_2009_04_22.pdf,19:0,19:30,1359,driling - circulating conditioning,ok,Held tolbox talk / handover meting.,,,,,
15_9_F_10_2009_04_22.pdf,19:30,20:0,1359,driling - circulating conditioning,ok,Lined up for displacement and drained U-tube in surface equipement. Posted personel.,,,,,
15_9_F_10_2009_04_22.pdf,20:0,2:0,1359,driling - circulating conditioning,ok,"While driling on wiper plugs at 1359 m MD - displaced wel from SW to 1,40 sg OBM. Displaced mainfold and C/K lines to OBM. Driling parameters : Flow 320 lpm / SP 60 bar increasing to 125 bar / 60 RPM / Torque 12 kNm decreasing to 8 kNm / WOB ~5 MT / ECD 1,38.",,,,,
15_9_F_10_2009_04_22.pdf,2:0,0:0,1359,driling - casing,ok,Driled on cement plugs at 1359 m MD. Litle or no progres was made. Driling parameters : Flow 320 lpm / SP 123 to 18 bar / 40-60 RPM / WOB 5-10 MT / Torque 9-12 kNm. When increasing WOB to 10 MT - observed high stick/slip on MWD.,,,,,
15_9_F_10_2009_04_22.pdf,0:0,,,,,Worn centralizing liners on TDS. Scores on DP couplings.,136,,hoisting equ - top drive,0,0:0
15_9_F_10_2009_04_23.pdf,0:0,01:45,1360,driling - casing,ok,Driled on cement plugs at 1359 m MD. Increased WOB to 15 MT. Driling parameters : Flow 320 lpm / SP 15 bar / 40-70 RPM / WOB 6-15 MT / Torque 9-20 kNm. Mea nwhile aded barite to active to raise mudweight.,,,,,
15_9_F_10_2009_04_23.pdf,01:45,02:15,1360,driling - casing,ok,"Bit staled out at 35 kNm at 1360,6 m MD. Released torque in string. Worked string fre with 20 MT overpul - string fre with no excesive drag. Reamed tight area.",,,,,
15_9_F_10_2009_04_23.pdf,02:15,05:30,1389,driling - casing,ok,"Driled shoetrack from 1360 m to 1389,5 m MD. Driling parameters : Flow 320 lpm / SP ~15 bar / 60 RPM / WOB ~5 MT / Torque 12-15 kNm / ECD 1,39 sg / ROP 12 m/hrs. Broke through shoe at 1389,7 m MD. Meanwhile riged up Weatherford casing tong on drilflor fore.",,,,,
15_9_F_10_2009_04_23.pdf,05:30,06:0,1395,driling - casing,ok,"Cleaned out rathole down to 1393 m MD in increments of 2 m puling back into shoe. Flow 320 lpm / SP ~15 bar / 60 RPM / WOB < 1 MT / Torque 6-10 kNm / ECD 1,3 9 sg.",,,,,
15_9_F_10_2009_04_23.pdf,06:0,06:45,140,driling - casing,ok,"Cleaned out 26"" rathole from 1393 m to 140 m MD. Parameters : Flow 320 lpm / SP ~15 bar / 60 RPM / WOB < 1 MT / Torque 6-10 kNm / ECD 1,39 sg.",,,,,
15_9_F_10_2009_04_23.pdf,06:45,07:15,1403,driling - dril,ok,"Driled 17 1/2"" hole from 140 m to 1403 m MD prior to FIT. Driling paramaters : Flow 320 lpm / SP ~15 bar / 60 RPM / WOB 3 MT / Torque 1 kNm / ECD 1,39 sg.",,,,,
15_9_F_10_2009_04_23.pdf,07:15,10:15,1403,formation evaluation - c irculating conditioning,ok,"Ciruclated 3 x botoms up to get even mudweight 1,39 in/out prior to FIT. Reciprocated stand. Flow 400 lpm / SP 170 bar / 30 RPM.",,,,,
15_9_F_10_2009_04_23.pdf,10:15,10:45,1403,formation evaluation - c irculating conditioning,ok,Pumped and spoted LCM pil acros open hole at 20 lpm / SP 46 bar.,,,,,
15_9_F_10_2009_04_23.pdf,10:45,12:0,1363,formation evaluation - rf t/fit,ok,POH from 1403 m to 1363 m MD. Racked back stand. Made up kely cock/side entry sub and flushed line. Tested line to 50 bar / 5 min - ok. Closed UPR.,,,,,
15_9_F_10_2009_04_23.pdf,12:0,12:45,1363,formation evaluation - rf t/fit,ok,"Lined up to cement unit. Performed FIT to 1,60 EMW. Pumped 420 liter / CUP 29,6 bar. Bled back 460 liter.",,,,,
15_9_F_10_2009_04_23.pdf,12:45,13:30,1363,driling - dril,ok,Broke out and laid down kely cock/side entry sub. Lined up to standpipe. Tok SCRs. Filed sandtraps.,,,,,
15_9_F_10_2009_04_23.pdf,13:30,14:15,1403,driling - dril,ok,RIH to TD at 1403 m MD. Downlinked powerdrive prior to driling ahead.,,,,,
15_9_F_10_2009_04_23.pdf,14:15,14:45,1405,driling - dril,ok,"Driled 17 1/2"" section from 1403 m to 1405 m MD. Driling parameters : Flow 400 lpm / SP ~180 bar / 60 RPM / WOB 5 MT / Torque 8-10 kNm / ECD 1,39 sg.",,,,,
15_9_F_10_2009_04_23.pdf,14:45,15:15,1405,driling - dril,ok,Cleared augers in shaker rom due to stop/blockage. Auger stop caused by ruber.,,,,,
15_9_F_10_2009_04_23.pdf,15:15,17:15,143,driling - dril,ok,"Driled 17 1/2"" hole from 1405 m to 143 m MD. Driling parameters : Flow 400-430 lpm / SP 180-197 bar / 60-150 RPM / WOB 4-10 MT / Torque 6-16 kNm / ECD 1,39- 1,40 sg. Set powerdrive to 342 deg / 10%. Observed no reposonse from powerdrive - hold and slight drop, no stering.",,,,,
15_9_F_10_2009_04_23.pdf,17:15,19:15,143,driling - dril,ok,"Discused situation. Produced alternative wel projections for driling ahead one more stand. Set powerdrive to 270 deg / 10%. Meanwhile puled of botom and reciprocated stand. Paramaters : Flow 250-300 lpm / SP 73-105 bar / 30 RPM / Torque 7 kNm / ECD 1,40-1,45 as determined by weig hing up mud.",,,,,
15_9_F_10_2009_04_23.pdf,19:15,20:30,1463,driling - dril,ok,"Driled 17 1/2"" hole from 143 m to 1463 m MD. Driling parameters : Flow 410 lpm / SP ~195 bar / 120 RPM / WOB 2-7 MT / Torque 6-8 kNm / ECD 1,45-1,46 sg. Obs erved no left reposonse from powerdrive - hold and slight drop, no stering. Recesed driling. Decided to POH to change to back-up powerdrive.",,,,,
15_9_F_10_2009_04_23.pdf,20:30,23:15,1453,driling - circulating con ditioning,ok,"Circulated hole clean and obtained even mudweight in/out. Parameters : Flow 450 lpm / SP~245 bar / Torque 6 kNm / ECD 1,47.",,,,,
15_9_F_10_2009_04_23.pdf,23:15,0:0,1453,driling - trip,ok,Flowchecked - wel static. Pumped slug for POH.,,,,,
15_9_F_10_2009_04_23.pdf,0:0,,,,,Broken bolt on PS-21 slips actuator.,15,,pipe handling equ syst - other,0,0:0
15_9_F_10_2009_04_24.pdf,0:0,01:0,1435,driling - trip,ok,"POH with 17 1/2"" BHA from 1453 m to 1435 m MD. Observed overpul of 10-15 MT at 1452 m MD. Worked string with 30 RPM as dictated overpul (10-15 MT) and torque ( max 20 kNm). String fre to move down. Normal drag obatained at 1435 m MD.",,,,,
15_9_F_10_2009_04_24.pdf,01:0,03:45,174,driling - trip,ok,"POH with 17 1/2"" BHA on 5 1/2"" DP from 1435 m to 174 m MD.",,,,,
15_9_F_10_2009_04_24.pdf,03:45,04:15,174,driling - trip,ok,Flowchecked - wel static. Filed triptanks.,,,,,
15_9_F_10_2009_04_24.pdf,04:15,04:45,16,driling - trip,ok,"POH with 17 1/2"" BHA on 5 1/2"" DP/HWDP from 174 m to 16 m MD. Removed PS-21 slips. Instaled master bushing.",,,,,
15_9_F_10_2009_04_24.pdf,04:45,06:0,16,driling - trip,ok,"Puled and racked back stand of 8,25"" DC/intensifier and stand of 8,25"" DC/jar.",,,,,
15_9_F_10_2009_04_24.pdf,06:0,06:45,0,driling - trip,ok,"POH with 17 1/2"" BHA, racked on set back. Inspected bit and damaged Power Drive.",,,,,
15_9_F_10_2009_04_24.pdf,06:45,07:0,0,driling - trip,ok,Dril crew hand over.,,,,,
15_9_F_10_2009_04_24.pdf,07:0,07:15,0,driling - trip,ok,"Tolbox talk prior to handling BHA, rig tongs required.",,,,,
